\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\2.EDT
28/07/23,09:04:49
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
169.192000	0.42854	-0.0494281	
169.192667	0.525963	-0.0986428	
169.193333	0.63973	-0.172465	
169.194000	0.167556	-0.263241	
169.194667	0.174874	-0.334227	
169.195333	0.258392	-0.391583	
169.196000	0.183198	-0.439273	
169.196667	0.128281	-0.469003	
169.197333	0.118615	-0.480224	
169.198000	-0.434943	-0.468607	
169.198667	-0.473242	-0.401676	
169.199333	-0.305229	-0.296691	
169.200000	-0.164384	-0.172465	
169.200667	-0.0933676	-0.0498245	
169.201333	0.0883669	0.0668088	
169.202000	0.25827	0.159567	
169.202667	0.00765358	0.224881	
169.203333	0.0563499	0.276047	
169.204000	-0.176154	0.30904	
169.204667	-0.397864	0.341819	
169.205333	-0.5685	0.383381	
169.206000	-0.250037	0.434242	
169.206667	-0.240249	0.468027	
169.207333	-0.112151	0.488183	
169.208000	0.363408	0.4812	
169.208667	0.365116	0.423539	
169.209333	0.511814	0.329226	
169.210000	0.332855	0.198963	
169.210667	0.36353	0.0567158	
169.211333	0.401188	-0.0967218	
169.212000	-0.110596	-0.247507	
169.212667	-0.171824	-0.356425	
169.213333	0.155176	-0.433236	
169.214000	0.177527	-0.495775	
169.214667	0.117975	-0.539501	
169.215333	0.0257356	-0.561212	
169.216000	-0.198658	-0.551698	
169.216667	-0.157066	-0.502575	
169.217333	-0.166976	-0.427015	
169.218000	0.00622044	-0.332001	
169.218667	0.0772372	-0.233236	
169.219333	0.00762309	-0.137704	
169.220000	-0.140021	-0.0415306	
169.220667	-0.551241	0.0641864	
169.221333	-0.454153	0.192132	
169.222000	-0.123067	0.321146	
169.222667	0.0970267	0.422899	
169.223333	0.438297	0.483365	
169.224000	0.282481	0.486506	
169.224667	-0.359353	0.460435	
169.225333	-0.267113	0.446042	
169.226000	0.00128068	0.422258	
169.226667	-0.414849	0.382252	
169.227333	-0.257813	0.354779	
169.228000	-0.0733646	0.321877	
169.228667	-0.13377	0.277237	
169.229333	-0.0512272	0.22854	
169.230000	0.339258	0.171794	
169.230667	0.664764	0.0809267	
169.231333	0.402408	-0.0449458	
169.232000	0.478151	-0.175331	
169.232667	0.448573	-0.313218	
169.233333	0.0209178	-0.442536	
169.234000	-0.175392	-0.530842	
169.234667	-0.0998625	-0.573622	
169.235333	-0.0637595	-0.579812	
169.236000	0.00417745	-0.559535	
169.236667	-0.353163	-0.511845	
169.237333	-0.151456	-0.422167	
169.238000	0.0799205	-0.319011	
169.238667	-0.130599	-0.215855	
169.239333	0.0232962	-0.103552	
169.240000	0.0752857	-0.000274431	
169.240667	0.0363469	0.0910807	
169.241333	0.351729	0.164903	
169.242000	0.0394266	0.206128	
169.242667	0.159658	0.236438	
169.243333	-0.210031	0.247049	
169.244000	-0.470833	0.267113	
169.244667	-0.401188	0.301295	
169.245333	-0.599053	0.343405	
169.246000	-0.349016	0.396767	
169.246667	-0.210794	0.439944	
169.247333	0.241225	0.462325	
169.248000	0.269278	0.437626	
169.248667	0.0395791	0.381216	
169.249333	0.333495	0.310382	
169.250000	0.44653	0.207013	
169.250667	0.14246	0.079707	
169.251333	0.141058	-0.0418355	
169.252000	0.204695	-0.158957	
169.252667	0.483761	-0.272175	
169.253333	0.330873	-0.391431	
169.254000	0.0193322	-0.493946	
169.254667	-0.135539	-0.559626	
169.255333	-0.20253	-0.582008	
169.256000	-0.202774	-0.562859	
169.256667	0.0307973	-0.50843	
169.257333	0.17338	-0.44653	
169.258000	-0.408994	-0.373501	
169.258667	0.099893	-0.265741	
169.259333	-0.226375	-0.164537	
169.260000	-0.136362	-0.04583	
169.260667	0.202622	0.065894	
169.261333	-0.235279	0.155054	
169.262000	0.0671442	0.245037	
169.262667	0.151456	0.305899	
169.263333	-0.240951	0.34246	
169.264000	-0.554382	0.384265	
169.264667	-0.336514	0.438084	
169.265333	-0.00128068	0.479462	
169.266000	0.10218	0.484951	
169.266667	-0.472632	0.464368	
169.267333	-0.178197	0.457538	
169.268000	0.0774811	0.430308	
169.268667	-0.0705288	0.378502	
169.269333	0.339258	0.313096	
169.270000	0.227656	0.217563	
169.270667	0.7345	0.100533	
169.271333	0.39079	-0.0547643	
169.272000	0.450952	-0.209787	
169.272667	0.0652537	-0.362371	
169.273333	-0.210702	-0.476992	
169.274000	-0.373928	-0.54124	
169.274667	0.0333891	-0.554839	
169.275333	-0.164415	-0.550296	
169.276000	-0.424637	-0.505259	
169.276667	0.201951	-0.421191	
169.277333	0.341179	-0.348253	
169.278000	0.0767493	-0.285622	
169.278667	0.0173502	-0.212196	
169.279333	0.203384	-0.139289	
169.280000	-0.111694	-0.0729377	
169.280667	0.427442	-0.00457386	
169.281333	-0.286598	0.0355846	
169.282000	-0.445676	0.0995576	
169.282667	-0.440554	0.181216	
169.283333	-0.360999	0.272449	
169.284000	-0.318462	0.359475	
169.284667	-0.0869032	0.434547	
169.285333	-0.0185394	0.482664	
169.286000	0.163256	0.501447	
169.286667	-0.045952	0.484066	
169.287333	0.109346	0.451561	
169.288000	0.26257	0.38832	
169.288667	0.077908	0.299923	
169.289333	0.186796	0.200975	
169.290000	-0.113218	0.0937945	
169.290667	0.0266198	6.09847e-05	
169.291333	0.143802	-0.0881839	
169.292000	0.351333	-0.178746	
169.292667	0.325018	-0.274828	
169.293333	0.254154	-0.367372	
169.294000	-0.00539715	-0.44406	
169.294667	0.0133861	-0.488244	
169.295333	-0.0797375	-0.503185	
169.296000	0.448726	-0.49419	
169.296667	0.181674	-0.493946	
169.297333	-0.0255526	-0.473394	
169.298000	0.163561	-0.430339	
169.298667	-0.297636	-0.376032	
169.299333	-0.54124	-0.282695	
169.300000	-0.403231	-0.152218	
169.300667	-0.369689	-0.00634241	
169.301333	-0.105595	0.144381	
169.302000	0.270132	0.271321	
169.302667	0.241286	0.35365	
169.303333	-0.0193931	0.401859	
169.304000	0.241622	0.430247	
169.304667	-0.0982769	0.422136	
169.305333	-0.36789	0.412074	
169.306000	-0.237475	0.407439	
169.306667	-0.180118	0.394419	
169.307333	-0.0168013	0.370543	
169.308000	-0.0957155	0.329958	
169.308667	-0.0146363	0.281201	
169.309333	0.00951362	0.22232	
169.310000	-0.0552217	0.157158	
169.310667	-0.0784264	0.0947398	
169.311333	0.299588	0.0331757	
169.312000	0.306601	-0.0495196	
169.312667	0.105717	-0.135965	
169.313333	0.433205	-0.215855	
169.314000	0.291202	-0.306052	
169.314667	0.266534	-0.385424	
169.315333	0.0972097	-0.454092	
169.316000	-0.111267	-0.491842	
169.316667	0.10032	-0.499069	
169.317333	-0.665923	-0.480072	
169.318000	-0.0946483	-0.399054	
169.318667	-0.256715	-0.309193	
169.319333	-0.128922	-0.196615	
169.320000	0.160939	-0.0863239	
169.320667	-0.0207043	0.007989	
169.321333	-0.131361	0.0980635	
169.322000	-0.0420795	0.183656	
169.322667	-0.271839	0.258087	
169.323333	-0.0831222	0.33069	
169.324000	-0.14862	0.382649	
169.324667	-0.154078	0.42482	
169.325333	0.199969	0.444426	
169.326000	-0.159902	0.431528	
169.326667	0.00588503	0.410183	
169.327333	-0.208903	0.372159	
169.328000	0.543587	0.325415	
169.328667	0.219423	0.229638	
169.329333	0.0801339	0.125507	
169.330000	-0.24708	0.0266808	
169.330667	0.0599785	-0.0472327	
169.331333	0.443664	-0.127245	
169.332000	0.327701	-0.221832	
169.332667	0.113676	-0.314559	
169.333333	-0.120384	-0.381521	
169.334000	0.48431	-0.422777	
169.334667	0.127763	-0.472906	
169.335333	-0.195029	-0.492848	
169.336000	-0.00795851	-0.47437	
169.336667	-0.0295166	-0.436742	
169.337333	0.0136911	-0.379904	
169.338000	0.0225339	-0.313827	
169.338667	-0.242902	-0.236743	
169.339333	-0.0537885	-0.140112	
169.340000	-0.215246	-0.0415611	
169.340667	0.157432	0.0604359	
169.341333	-0.113066	0.138069	
169.342000	-0.264491	0.214605	
169.342667	-0.370726	0.293428	
169.343333	-0.300289	0.375453	
169.344000	-0.0706813	0.443237	
169.344667	-0.35859	0.488091	
169.345333	0.0662294	0.524347	
169.346000	0.156212	0.522212	
169.346667	0.20375	0.484951	
169.347333	0.128678	0.415641	
169.348000	0.0011892	0.33011	
169.348667	0.087757	0.236987	
169.349333	0.172556	0.133435	
169.350000	-0.0169233	0.0243939	
169.350667	-0.118066	-0.0712607	
169.351333	-0.162128	-0.147461	
169.352000	0.229516	-0.203841	
169.352667	0.425369	-0.267753	
169.353333	0.0428113	-0.337185	
169.354000	0.151547	-0.381917	
169.354667	0.587984	-0.419392	
169.355333	0.258209	-0.46943	
169.356000	0.0793106	-0.499313	
169.356667	0.136789	-0.504984	
169.357333	-0.284372	-0.48742	
169.358000	-0.148894	-0.428967	
169.358667	-0.348528	-0.3474	
169.359333	-0.458788	-0.231529	
169.360000	-0.240585	-0.0926358	
169.360667	-0.0011892	0.0455251	
169.361333	-0.187193	0.167525	
169.362000	-0.019881	0.281719	
169.362667	0.0757125	0.371367	
169.363333	0.00210397	0.428997	
169.364000	-0.199268	0.46693	
169.364667	-0.0378105	0.493214	
169.365333	0.0149413	0.491445	
169.366000	-0.0509223	0.467052	
169.366667	-0.176947	0.428509	
169.367333	-0.146394	0.384448	
169.368000	-0.0326268	0.331787	
169.368667	0.034121	0.268577	
169.369333	0.228998	0.191065	
169.370000	0.0765968	0.0978195	
169.370667	0.0896476	0.00408598	
169.371333	-0.0467753	-0.0846468	
169.372000	0.216953	-0.16042	
169.372667	0.0207043	-0.234761	
169.373333	0.492909	-0.295654	
169.374000	0.620947	-0.372556	
169.374667	0.507454	-0.46016	
169.375333	0.527091	-0.544167	
169.376000	0.18948	-0.620001	
169.376667	-0.301844	-0.658666	
169.377333	-0.477114	-0.63476	
169.378000	-0.635369	-0.551759	
169.378667	-0.492665	-0.414513	
169.379333	-0.436468	-0.247659	
169.380000	-0.140112	-0.0648573	
169.380667	-0.115292	0.107059	
169.381333	-0.0823294	0.261716	
169.382000	-0.198261	0.395303	
169.382667	0.0822989	0.509924	
169.383333	0.29105	0.579904	
169.384000	0.181338	0.600364	
169.384667	0.252873	0.58088	
169.385333	-0.190333	0.526634	
169.386000	-0.180789	0.4719	
169.386667	-0.0348528	0.40814	
169.387333	-0.389418	0.334532	
169.388000	-0.0461654	0.275925	
169.388667	-0.0314376	0.205519	
169.389333	-0.089861	0.132001	
169.390000	-0.0254001	0.0624179	
169.390667	0.172922	-0.00670832	
169.391333	0.0364079	-0.0815671	
169.392000	0.162128	-0.147248	
169.392667	0.426405	-0.216374	
169.393333	0.387009	-0.293977	
169.394000	0.474797	-0.374904	
169.394667	0.205305	-0.45336	
169.395333	0.478181	-0.51276	
169.396000	0.446835	-0.570238	
169.396667	0.20808	-0.616678	
169.397333	0.134105	-0.636833	
169.398000	-0.394327	-0.62427	
169.398667	-0.547186	-0.550845	
169.399333	-0.576977	-0.426009	
169.400000	-0.979049	-0.255191	
169.400667	-0.464765	-0.033816	
169.401333	0.120445	0.179204	
169.402000	0.34435	0.345357	
169.402667	-0.0808048	0.461868	
169.403333	0.145022	0.554382	
169.404000	0.595851	0.598657	
169.404667	0.393839	0.575452	
169.405333	-0.203598	0.516754	
169.406000	-0.333129	0.461837	
169.406667	-0.450037	0.411891	
169.407333	-0.371946	0.376916	
169.408000	0.0968743	0.337002	
169.408667	-0.361457	0.277663	
169.409333	0.164659	0.230919	
169.410000	0.227107	0.154718	
169.410667	0.0609847	0.0677235	
169.411333	0.393413	-0.0188748	
169.412000	0.248452	-0.124775	
169.412667	0.0132947	-0.225095	
169.413333	0.0583319	-0.302149	
169.414000	0.28239	-0.36478	
169.414667	0.0972402	-0.422228	
169.415333	0.125598	-0.457446	
169.416000	0.0484524	-0.475041	
169.416667	-0.275651	-0.466381	
169.417333	-0.198505	-0.416434	
169.418000	-0.129532	-0.344594	
169.418667	-0.421039	-0.252812	
169.419333	0.0626923	-0.135874	
169.420000	0.0170147	-0.0351577	
169.420667	-0.228967	0.0625398	
169.421333	0.123708	0.159506	
169.422000	0.101631	0.229333	
169.422667	0.201006	0.275712	
169.423333	-0.293946	0.299405	
169.424000	-0.26879	0.330995	
169.424667	-0.195426	0.358499	
169.425333	-0.157036	0.376428	
169.426000	0.330903	0.377739	
169.426667	0.162585	0.336605	
169.427333	0.352095	0.273943	
169.428000	0.121512	0.184235	
169.428667	0.178563	0.0921174	
169.429333	0.153163	-0.0083854	
169.430000	-0.369781	-0.0987648	
169.430667	0.00835491	-0.153529	
169.431333	-0.298337	-0.199573	
169.432000	0.103278	-0.216282	
169.432667	0.272388	-0.235493	
169.433333	0.496202	-0.262783	
169.434000	0.171123	-0.305198	
169.434667	0.311754	-0.332733	
169.435333	0.392864	-0.362219	
169.436000	-0.02787	-0.38893	
169.436667	0.149077	-0.387863	
169.437333	0.0654366	-0.377221	
169.438000	-0.127428	-0.350601	
169.438667	-0.507088	-0.293367	
169.439333	-0.223509	-0.196645	
169.440000	-0.216282	-0.0945873	
169.440667	-0.858086	0.023906	
169.441333	-0.240097	0.180667	
169.442000	0.0318645	0.313919	
169.442667	-0.0442444	0.415367	
169.443333	0.0521724	0.489128	
169.444000	-0.368897	0.533738	
169.444667	-0.403292	0.576611	
169.445333	-0.161914	0.608353	
169.446000	-0.180728	0.61436	
169.446667	0.245281	0.5964	
169.447333	0.259917	0.530171	
169.448000	0.182558	0.430766	
169.448667	0.287238	0.309193	
169.449333	0.0953801	0.169538	
169.450000	0.0194236	0.0311632	
169.450667	-0.363164	-0.0907148	
169.451333	-0.0987953	-0.175331	
169.452000	0.375087	-0.247171	
169.452667	0.438846	-0.332062	
169.453333	0.153377	-0.417806	
169.454000	-0.0130812	-0.47931	
169.454667	0.201158	-0.511266	
169.455333	0.422716	-0.531939	
169.456000	0.327305	-0.552583	
169.456667	0.201189	-0.559047	
169.457333	0.209422	-0.547917	
169.458000	-0.141454	-0.518767	
169.458667	-0.133435	-0.454214	
169.459333	-0.157828	-0.363804	
169.460000	-0.218508	-0.25638	
169.460667	-0.454885	-0.130446	
169.461333	-0.346363	0.0187223	
169.462000	-0.198139	0.168287	
169.462667	0.0804389	0.304344	
169.463333	-0.0144229	0.404725	
169.464000	-0.161	0.481444	
169.464667	-0.0849822	0.539349	
169.465333	0.214422	0.568164	
169.466000	0.161975	0.553345	
169.466667	-0.240829	0.509314	
169.467333	-0.0120445	0.461532	
169.468000	0.262905	0.392162	
169.468667	-0.041805	0.293215	
169.469333	-0.441804	0.201616	
169.470000	0.0722974	0.132489	
169.470667	0.119408	0.0528128	
169.471333	0.305198	-0.0343344	
169.472000	0.0322914	-0.131422	
169.472667	0.144137	-0.211983	
169.473333	0.212867	-0.286232	
169.474000	-0.0689128	-0.350967	
169.474667	0.0388168	-0.386338	
169.475333	0.352553	-0.407957	
169.476000	0.166427	-0.431802	
169.476667	-0.0837015	-0.435431	
169.477333	0.179082	-0.414025	
169.478000	-0.212715	-0.383868	
169.478667	-0.312394	-0.320231	
169.479333	-0.333434	-0.227565	
169.480000	-0.254886	-0.113737	
169.480667	-0.21363	0.00463484	
169.481333	-0.0463789	0.122854	
169.482000	0.0923614	0.223113	
169.482667	0.0685773	0.296752	
169.483333	-0.090044	0.347369	
169.484000	-0.164079	0.387832	
169.484667	0.414178	0.411098	
169.485333	0.33691	0.380758	
169.486000	0.0599785	0.321542	
169.486667	-0.174752	0.257051	
169.487333	-0.380941	0.203079	
169.488000	-0.399084	0.170086	
169.488667	-0.113127	0.148864	
169.489333	-0.543618	0.128861	
169.490000	-0.153041	0.135783	
169.490667	0.420856	0.129257	
169.491333	0.55859	0.0831832	
169.492000	0.540325	0.00146363	
169.492667	0.402347	-0.0981549	
169.493333	0.818933	-0.21055	
169.494000	0.1796	-0.344716	
169.494667	0.0581185	-0.448512	
169.495333	0.0456776	-0.520474	
169.496000	0.179417	-0.564597	
169.496667	0.0567768	-0.589204	
169.497333	-0.549381	-0.57905	
169.498000	-0.841589	-0.498916	
169.498667	-0.279036	-0.3592	
169.499333	-0.539197	-0.205945	
169.500000	-0.428845	-0.025888	
169.500667	-0.0877875	0.15295	
169.501333	-0.0907148	0.311053	
169.502000	0.302027	0.438419	
169.502667	0.190577	0.514162	
169.503333	0.340051	0.547856	
169.504000	0.151974	0.536696	
169.504667	0.26196	0.49422	
169.505333	-0.313096	0.425369	
169.506000	-0.508979	0.37033	
169.506667	-0.42671	0.335629	
169.507333	-0.0253392	0.304405	
169.508000	-0.377313	0.258667	
169.508667	-0.249976	0.229425	
169.509333	0.218539	0.194389	
169.510000	0.110352	0.135965	
169.510667	0.679675	0.0626923	
169.511333	0.575513	-0.0510137	
169.512000	0.60628	-0.183076	
169.512667	0.432992	-0.327458	
169.513333	0.286354	-0.460587	
169.514000	0.304985	-0.572037	
169.514667	0.108217	-0.66019	
169.515333	0.181765	-0.713186	
169.516000	-0.560267	-0.731939	
169.516667	-0.832838	-0.665618	
169.517333	-0.0988867	-0.535415	
169.518000	-0.370147	-0.394297	
169.518667	0.162341	-0.229608	
169.519333	0.0851042	-0.0876046	
169.520000	0.087818	0.0438175	
169.520667	0.286567	0.152309	
169.521333	-0.108187	0.233084	
169.522000	0.101723	0.305899	
169.522667	-0.113523	0.354657	
169.523333	0.0833051	0.389052	
169.524000	-0.517577	0.40192	
169.524667	-0.49483	0.434028	
169.525333	-0.704404	0.471595	
169.526000	-0.585423	0.524835	
169.526667	-0.0815671	0.570695	
169.527333	-0.0216801	0.582526	
169.528000	0.417532	0.555937	
169.528667	0.291172	0.47562	
169.529333	0.346393	0.366579	
169.530000	0.579782	0.227016	
169.530667	0.492787	0.0555571	
169.531333	0.246592	-0.126269	
169.532000	-0.253605	-0.289434	
169.532667	-0.174233	-0.401554	
169.533333	0.000274431	-0.480377	
169.534000	-0.409055	-0.52703	
169.534667	-0.0655586	-0.523523	
169.535333	-0.101143	-0.497178	
169.536000	0.463057	-0.449336	
169.536667	0.523158	-0.424179	
169.537333	0.176642	-0.406341	
169.538000	0.298276	-0.376337	
169.538667	0.28858	-0.348467	
169.539333	-0.0519285	-0.317182	
169.540000	-0.40195	-0.258758	
169.540667	-0.187802	-0.16783	
169.541333	-0.591003	-0.0655891	
169.542000	-0.208598	0.0672357	
169.542667	-0.0688213	0.187589	
169.543333	-0.165421	0.291903	
169.544000	0.253879	0.379234	
169.544667	0.181399	0.41927	
169.545333	-0.133008	0.431223	
169.546000	-0.120384	0.434577	
169.546667	-0.0737	0.424484	
169.547333	-0.101418	0.400426	
169.548000	-0.149016	0.363804	
169.548667	-0.147004	0.322304	
169.549333	0.0107943	0.275681	
169.550000	0.131788	0.216343	
169.550667	0.434791	0.136911	
169.551333	0.318218	0.0315291	
169.552000	0.301996	-0.0829087	
169.552667	0.0695836	-0.195426	
169.553333	0.280255	-0.290501	
169.554000	0.0288458	-0.380179	
169.554667	0.00189053	-0.441377	
169.555333	-0.0287238	-0.475071	
169.556000	0.0404634	-0.482633	
169.556667	-0.241042	-0.468973	
169.557333	-0.225278	-0.41616	
169.558000	-0.480255	-0.335508	
169.558667	-0.435096	-0.216282	
169.559333	-0.0154291	-0.0801339	
169.560000	-0.307211	0.0449762	
169.560667	0.0300045	0.173197	
169.561333	0.409482	0.270498	
169.562000	0.0549777	0.322091	
169.562667	0.199481	0.355511	
169.563333	0.0571122	0.358194	
169.564000	-0.108461	0.346607	
169.564667	-0.0987343	0.32822	
169.565333	-0.427869	0.307577	
169.566000	-0.174782	0.297941	
169.566667	-0.338862	0.284311	
169.567333	-0.136667	0.275773	
169.568000	0.0361335	0.255252	
169.568667	0.186003	0.218905	
169.569333	0.325506	0.158042	
169.570000	0.20561	0.0779385	
169.570667	0.695531	-0.0144839	
169.571333	0.848907	-0.145571	
169.572000	0.190242	-0.298978	
169.572667	-0.192559	-0.418935	
169.573333	0.0211922	-0.492787	
169.574000	-0.147614	-0.539014	
169.574667	-0.0995271	-0.544411	
169.575333	0.0152462	-0.522792	
169.576000	-0.095685	-0.479371	
169.576667	0.0147888	-0.412867	
169.577333	0.0986123	-0.335904	
169.578000	0.296721	-0.258789	
169.578667	-0.0617165	-0.191919	
169.579333	-0.181003	-0.111694	
169.580000	-0.271504	-0.0195151	
169.580667	-0.385728	0.0849212	
169.581333	-0.251928	0.197499	
169.582000	-0.210092	0.301935	
169.582667	-0.153011	0.393413	
169.583333	-0.0961424	0.466015	
169.584000	0.0265589	0.512729	
169.584667	-0.0111297	0.527152	
169.585333	-0.273059	0.520078	
169.586000	-0.262936	0.507515	
169.586667	-0.00914771	0.483609	
169.587333	-0.218783	0.4372	
169.588000	-0.147614	0.389906	
169.588667	0.236956	0.329562	
169.589333	0.253422	0.237871	
169.590000	0.428052	0.127458	
169.590667	0.253818	-0.00533616	
169.591333	-0.0744319	-0.134227	
169.592000	-0.290226	-0.232077	
169.592667	0.228388	-0.297087	
169.593333	0.294221	-0.36356	
169.594000	0.325994	-0.425521	
169.594667	0.286994	-0.482816	
169.595333	0.269095	-0.525262	
169.596000	0.699068	-0.557035	
169.596667	0.27556	-0.602499	
169.597333	-0.558681	-0.612897	
169.598000	-0.446195	-0.550814	
169.598667	-0.4075	-0.445006	
169.599333	-0.427655	-0.303704	
169.600000	-0.234883	-0.14365	
169.600667	0.0248818	0.0186613	
169.601333	0.509375	0.153102	
169.602000	0.254123	0.234212	
169.602667	-0.061869	0.290684	
169.603333	-0.100747	0.341118	
169.604000	-0.115383	0.377892	
169.604667	-0.292635	0.404085	
169.605333	-0.23906	0.428296	
169.606000	-0.272907	0.442048	
169.606667	-0.0671137	0.446439	
169.607333	-0.30529	0.433022	
169.608000	-0.0345479	0.415459	
169.608667	-0.174203	0.377678	
169.609333	0.150815	0.335843	
169.610000	0.525109	0.260374	
169.610667	-0.0147888	0.152096	
169.611333	0.454062	0.0485134	
169.612000	0.341484	-0.0796766	
169.612667	-0.151517	-0.203293	
169.613333	0.083915	-0.292361	
169.614000	0.175087	-0.368622	
169.614667	0.271016	-0.433327	
169.615333	0.199512	-0.487116	
169.616000	0.0186613	-0.523341	
169.616667	-0.0479645	-0.527518	
169.617333	-0.335538	-0.501294	
169.618000	-0.114438	-0.432565	
169.618667	0.0231132	-0.348894	
169.619333	0.0971182	-0.26196	
169.620000	-0.146577	-0.173441	
169.620667	-0.61003	-0.0689128	
169.621333	-0.495135	0.069797	
169.622000	-0.218966	0.215154	
169.622667	0.110199	0.342521	
169.623333	0.332672	0.428479	
169.624000	0.293154	0.46388	
169.624667	0.192285	0.46138	
169.625333	0.15051	0.429759	
169.626000	-0.286628	0.378197	
169.626667	-0.409177	0.338282	
169.627333	-0.395181	0.311022	
169.628000	-0.1034	0.291385	
169.628667	-0.0532397	0.25641	
169.629333	-0.264552	0.217655	
169.630000	0.35112	0.179722	
169.630667	0.459947	0.108431	
169.631333	0.737732	0.00457386	
169.632000	0.542063	-0.133648	
169.632667	0.526054	-0.276322	
169.633333	0.214971	-0.418477	
169.634000	-0.131605	-0.530201	
169.634667	-0.126086	-0.593808	
169.635333	-0.02415	-0.616037	
169.636000	-0.0558315	-0.610549	
169.636667	-0.442017	-0.568866	
169.637333	-0.43662	-0.474949	
169.638000	-0.154474	-0.346607	
169.638667	-0.166061	-0.210458	
169.639333	-0.318462	-0.0656806	
169.640000	0.135783	0.0816586	
169.640667	-0.140997	0.201158	
169.641333	0.0593381	0.311845	
169.642000	0.123189	0.390943	
169.642667	0.0837625	0.438846	
169.643333	0.00173806	0.457599	
169.644000	0.122427	0.45705	
169.644667	0.298673	0.423691	
169.645333	-0.509619	0.364018	
169.646000	-0.445768	0.333038	
169.646667	-0.0151547	0.307272	
169.647333	-0.308979	0.266747	
169.648000	-0.497361	0.237779	
169.648667	-0.257295	0.228144	
169.649333	0.176856	0.213264	
169.650000	0.299831	0.170208	
169.650667	0.595943	0.0992222	
169.651333	0.576214	-0.00963559	
169.652000	0.457477	-0.136484	
169.652667	0.574019	-0.270437	
169.653333	0.365116	-0.409482	
169.654000	0.0805913	-0.527762	
169.654667	-0.0376886	-0.610091	
169.655333	-0.184082	-0.648603	
169.656000	0.0650402	-0.642932	
169.656667	-0.117609	-0.615184	
169.657333	-0.316846	-0.549351	
169.658000	-0.470558	-0.443176	
169.658667	-0.303582	-0.298917	
169.659333	-0.260313	-0.141424	
169.660000	-0.360267	0.0228083	
169.660667	0.0294861	0.188046	
169.661333	-0.0146058	0.323036	
169.662000	0.0783349	0.430247	
169.662667	0.212654	0.502941	
169.663333	0.225826	0.531086	
169.664000	-0.0295166	0.522822	
169.664667	-0.117426	0.499099	
169.665333	-0.0133861	0.460892	
169.666000	-0.0892207	0.406616	
169.666667	-0.00469582	0.341972	
169.667333	-0.228479	0.266686	
169.668000	-0.466716	0.206311	
169.668667	-0.0375666	0.162768	
169.669333	-0.173563	0.112547	
169.670000	-0.0996795	0.070102	
169.670667	0.290196	0.0280835	
169.671333	0.495227	-0.0398535	
169.672000	0.363926	-0.128403	
169.672667	0.732335	-0.224332	
169.673333	0.00896476	-0.341667	
169.674000	0.0224424	-0.417623	
169.674667	0.32761	-0.473668	
169.675333	0.00271382	-0.518492	
169.676000	-0.0245768	-0.532153	
169.676667	-0.077908	-0.514864	
169.677333	0.0676321	-0.472906	
169.678000	-0.545021	-0.410885	
169.678667	-0.476016	-0.296843	
169.679333	-0.097972	-0.157066	
169.680000	0.240066	-0.0280835	
169.680667	-0.087879	0.0756821	
169.681333	-0.0951667	0.17463	
169.682000	0.00225644	0.263271	
169.682667	0.211709	0.328952	
169.683333	-0.011831	0.360145	
169.684000	-0.0305229	0.378075	
169.684667	-0.364384	0.382527	
169.685333	-0.178197	0.394785	
169.686000	0.134075	0.388229	
169.686667	-0.34432	0.357584	
169.687333	-0.17524	0.336941	
169.688000	0.189998	0.304192	
169.688667	0.00497026	0.243847	
169.689333	-0.138405	0.182893	
169.690000	0.0992831	0.123403	
169.690667	0.0465618	0.0560145	
169.691333	0.219728	-0.0127153	
169.692000	0.237901	-0.0916296	
169.692667	0.274248	-0.172373	
169.693333	0.385485	-0.254398	
169.694000	0.227077	-0.339136	
169.694667	-0.20994	-0.404298	
169.695333	0.0881229	-0.431345	
169.696000	0.0156426	-0.442109	
169.696667	0.32203	-0.433693	
169.697333	0.00051837	-0.427625	
169.698000	-0.221527	-0.39079	
169.698667	0.0767493	-0.329744	
169.699333	-0.276779	-0.261868	
169.700000	-0.133679	-0.168836	
169.700667	-0.236987	-0.0701324	
169.701333	-0.193901	0.0380545	
169.702000	-0.243055	0.144259	
169.702667	-0.21488	0.248421	
169.703333	-0.0335111	0.339868	
169.704000	-0.0869337	0.40753	
169.704667	0.0107333	0.456135	
169.705333	0.162372	0.473181	
169.706000	-0.164323	0.459246	
169.706667	-0.0278395	0.439182	
169.707333	-9.14771e-05	0.397925	
169.708000	-0.0255526	0.342368	
169.708667	0.193444	0.275407	
169.709333	0.169477	0.186034	
169.710000	0.156121	0.0857445	
169.710667	0.101723	-0.0147278	
169.711333	0.250037	-0.114163	
169.712000	0.0373532	-0.211861	
169.712667	0.0473546	-0.290379	
169.713333	0.221771	-0.354138	
169.714000	0.0612897	-0.407774	
169.714667	-0.0744928	-0.438236	
169.715333	0.0560145	-0.441468	
169.716000	0.130385	-0.429058	
169.716667	0.141637	-0.405335	
169.717333	0.109651	-0.372525	
169.718000	0.145875	-0.331025	
169.718667	-0.186339	-0.282634	
169.719333	-0.358895	-0.207135	
169.720000	-0.199634	-0.109041	
169.720667	-0.486109	-0.000884279	
169.721333	-0.629301	0.130294	
169.722000	0.0149718	0.272693	
169.722667	0.304649	0.376032	
169.723333	-0.0417136	0.433723	
