647.46,0.0032069,49.878
648.19,0.0032154,49.855
648.93,0.0032968,49.638
649.66,0.0032169,49.851
650.39,0.0031995,49.898
651.12,0.0033063,49.613
651.86,0.0033577,49.479
652.59,0.0032739,49.699
653.32,0.0032683,49.714
654.05,0.0032425,49.782
654.79,0.0032375,49.796
655.52,0.0032798,49.683
656.25,0.00332,49.577
656.98,0.0032753,49.695
657.71,0.0032169,49.851
658.45,0.0032346,49.804
659.18,0.0032095,49.871
659.91,0.0032643,49.724
660.64,0.0032832,49.674
661.38,0.0032735,49.7
662.11,0.0033031,49.621
662.84,0.0033387,49.528
663.57,0.0033875,49.402
664.31,0.0033859,49.407
665.04,0.0032827,49.675
665.77,0.0033289,49.554
666.5,0.0032384,49.793
667.24,0.0033503,49.498
667.97,0.0034368,49.277
668.7,0.0033804,49.421
669.43,0.0032331,49.808
670.17,0.0031283,50.094
670.9,0.0032129,49.862
671.63,0.0033464,49.509
672.36,0.0033612,49.47
673.1,0.003354,49.489
673.83,0.0033894,49.398
674.56,0.0033691,49.45
675.29,0.0033048,49.617
676.03,0.0032678,49.715
676.76,0.0033014,49.626
677.49,0.0031583,50.011
678.22,0.0031151,50.131
678.96,0.0031716,49.974
679.69,0.0031474,50.041
680.42,0.0031265,50.099
681.15,0.0031825,49.945
681.88,0.0031532,50.025
682.62,0.0031319,50.084
683.35,0.0031681,49.984
684.08,0.0033228,49.57
684.81,0.0034064,49.354
685.55,0.0032457,49.774
686.28,0.0031454,50.046
687.01,0.0032241,49.832
687.74,0.0031903,49.923
688.48,0.0031517,50.029
689.21,0.0032517,49.758
689.94,0.0032821,49.677
690.67,0.0033223,49.571
691.41,0.0032565,49.745
692.14,0.0032248,49.83
692.87,0.0031459,50.045
693.6,0.0031684,49.983
694.34,0.0031648,49.993
695.07,0.003174,49.968
695.8,0.0032393,49.791
696.53,0.0031712,49.975
697.27,0.0031196,50.118
698,0.0031297,50.09
698.73,0.0031363,50.072
699.46,0.0032018,49.892
700.2,0.0033304,49.55
700.93,0.0033018,49.625
701.66,0.0032113,49.866
702.39,0.0031472,50.041
703.12,0.0032687,49.713
703.86,0.0033067,49.612
704.59,0.0032704,49.708
705.32,0.0033128,49.596
706.05,0.0033584,49.477
706.79,0.00331,49.603
707.52,0.0032691,49.711
708.25,0.0031896,49.925
708.98,0.0031739,49.968
709.72,0.0031987,49.901
710.45,0.0032992,49.632
711.18,0.0032669,49.717
711.91,0.0032806,49.681
712.65,0.003234,49.805
713.38,0.0031039,50.162
714.11,0.0030814,50.225
714.84,0.0032048,49.884
715.58,0.0032767,49.691
716.31,0.0032983,49.634
717.04,0.003297,49.638
717.77,0.0031999,49.897
718.51,0.0031694,49.981
719.24,0.0032093,49.872
719.97,0.0032869,49.664
720.7,0.0033045,49.618
721.44,0.0032956,49.641
722.17,0.0032603,49.735
722.9,0.0032459,49.773
723.63,0.0032172,49.85
724.37,0.0032166,49.852
725.1,0.0031698,49.979
725.83,0.0031295,50.091
726.56,0.0031549,50.02
727.29,0.0032063,49.88
728.03,0.0032862,49.666
728.76,0.0032712,49.706
729.49,0.0032155,49.855
730.22,0.0031398,50.062
730.96,0.003132,50.084
731.69,0.0030967,50.182
732.42,0.0031154,50.13
733.15,0.0031308,50.087
733.89,0.0032354,49.801
734.62,0.0032934,49.647
735.35,0.0033027,49.623
736.08,0.0033622,49.467
736.82,0.0032951,49.643
737.55,0.0032237,49.833
738.28,0.0032083,49.875
739.01,0.0031897,49.925
739.75,0.0030922,50.195
740.48,0.002992,50.481
741.21,0.0031683,49.983
741.94,0.0032751,49.696
742.68,0.0032623,49.73
743.41,0.0032393,49.791
744.14,0.0032126,49.863
744.87,0.003148,50.039
745.61,0.0030731,50.248
746.34,0.0030557,50.298
747.07,0.0030667,50.267
