\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\5.EDT
28/07/23,09:29:31
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
128.977333	-0.539654	0.0154291	
128.978000	-0.517303	0.00109773	
128.978667	-0.147522	-0.00512272	
128.979333	-0.16533	-0.0105199	
128.980000	-0.0561669	-0.0138435	
128.980667	0.367738	-0.0202774	
128.981333	0.413781	-0.0362249	
128.982000	0.328738	-0.0578135	
128.982667	0.592863	-0.0851042	
128.983333	0.459276	-0.123006	
128.984000	0.0534226	-0.162585	
128.984667	-0.0814146	-0.195426	
128.985333	-0.787587	-0.216679	
128.986000	-0.900958	-0.211404	
128.986667	-0.382588	-0.187955	
128.987333	-0.792436	-0.156426	
128.988000	-0.328311	-0.109894	
128.988667	-0.493153	-0.0604969	
128.989333	-0.178045	-0.00417745	
128.990000	-0.0754381	0.0486048	
128.990667	-0.11456	0.0988867	
128.991333	0.104284	0.146333	
128.992000	0.305229	0.18393	
128.992667	0.595394	0.207958	
128.993333	0.454611	0.214788	
128.994000	0.455221	0.211007	
128.994667	0.350266	0.194694	
128.995333	-0.168653	0.173227	
128.996000	0.219179	0.157127	
128.996667	0.383533	0.132733	
128.997333	0.90233	0.0968743	
128.998000	0.388656	0.0417136	
128.998667	-0.224698	-0.0115566	
128.999333	0.121238	-0.0553741	
129.000000	-0.332397	-0.0964169	
129.000667	-0.437322	-0.123311	
129.001333	-0.305198	-0.138862	
129.002000	-0.0426588	-0.146546	
129.002667	0.0866288	-0.154291	
129.003333	0.0211312	-0.161975	
129.004000	0.222228	-0.168653	
129.004667	0.0919345	-0.175941	
129.005333	-0.112364	-0.181247	
129.006000	-0.126208	-0.180606	
129.006667	-0.632686	-0.173624	
129.007333	-0.770634	-0.146058	
129.008000	-0.183991	-0.103186	
129.008667	-0.54124	-0.0630277	
129.009333	-0.609329	-0.00844639	
129.010000	0.0170147	0.0504954	
129.010667	0.0826343	0.100442	
129.011333	0.326299	0.142064	
129.012000	0.273882	0.17277	
129.012667	0.509741	0.191462	
129.013333	0.395882	0.195395	
129.014000	0.474522	0.19012	
129.014667	0.27928	0.17341	
129.015333	0.0551607	0.152431	
129.016000	-0.0361944	0.130934	
129.016667	-0.0211617	0.111541	
129.017333	-0.0366518	0.0908977	
129.018000	0.0165269	0.0722669	
129.018667	0.384997	0.0513187	
129.019333	0.735415	0.0200945	
129.020000	0.75615	-0.0275651	
129.020667	0.185577	-0.0856531	
129.021333	0.0727243	-0.138374	
129.022000	-0.414147	-0.183595	
129.022667	-0.638205	-0.210001	
129.023333	-0.172648	-0.219179	
129.024000	-0.28367	-0.223997	
129.024667	-0.511997	-0.218996	
129.025333	-0.213142	-0.200853	
129.026000	-0.396248	-0.178899	
129.026667	-0.513004	-0.14554	
129.027333	-0.781702	-0.100198	
129.028000	-0.435644	-0.0411037	
129.028667	0.0536666	0.0192712	
129.029333	0.095685	0.0710167	
129.030000	0.180118	0.114224	
129.030667	-0.0422929	0.149596	
129.031333	0.109559	0.182893	
129.032000	0.161975	0.207897	
129.032667	-0.036103	0.226467	
129.033333	0.249915	0.242231	
129.034000	0.533281	0.246104	
129.034667	0.369811	0.234761	
129.035333	0.446957	0.212318	
129.036000	0.133587	0.181643	
129.036667	0.572159	0.147888	
129.037333	0.477023	0.0997405	
129.038000	0.0609847	0.0451897	
129.038667	-0.0787008	-0.00289677	
129.039333	-0.0109773	-0.0454946	
129.040000	-0.135874	-0.0852872	
129.040667	-0.328464	-0.116511	
129.041333	-0.295075	-0.136789	
129.042000	0.0429942	-0.149291	
129.042667	0.113462	-0.164445	
129.043333	-0.126055	-0.178533	
129.044000	-0.0346698	-0.184265	
129.044667	-0.158103	-0.187498	
129.045333	-0.269431	-0.183229	
129.046000	-0.049916	-0.170696	
129.046667	-0.275834	-0.157402	
129.047333	-0.367616	-0.134136	
129.048000	-0.310107	-0.103339	
129.048667	-0.272175	-0.0668698	
129.049333	-0.143131	-0.0274126	
129.050000	-0.234669	0.0119835	
129.050667	0.190059	0.0527518	
129.051333	-0.281749	0.085714	
129.052000	-0.0312852	0.122305	
129.052667	-0.29602	0.155145	
129.053333	0.0722974	0.189327	
129.054000	0.303826	0.214636	
129.054667	0.296477	0.228693	
129.055333	0.580666	0.230004	
129.056000	0.826953	0.21488	
129.056667	0.671167	0.178533	
129.057333	0.431802	0.132642	
129.058000	0.400639	0.0811402	
129.058667	0.494647	0.02415	
129.059333	0.611494	-0.0412867	
129.060000	-0.738068	-0.108095	
129.060667	-0.71468	-0.146272	
129.061333	-0.395425	-0.166946	
129.062000	-0.334135	-0.177892	
129.062667	-0.330842	-0.179082	
129.063333	-0.0669307	-0.172678	
129.064000	-0.192834	-0.166366	
129.064667	0.15853	-0.154108	
129.065333	0.223905	-0.147705	
129.066000	-0.287421	-0.142918	
129.066667	-0.436376	-0.126086	
129.067333	-0.472876	-0.0972097	
129.068000	-0.100899	-0.0609237	
129.068667	-0.0547948	-0.0261929	
129.069333	-0.023906	0.0063729	
129.070000	0.169416	0.0366518	
129.070667	0.114743	0.0607103	
129.071333	-0.331025	0.0794326	
129.072000	-0.650616	0.108858	
129.072667	-0.186857	0.149443	
129.073333	0.169111	0.183777	
129.074000	0.0809877	0.206494	
129.074667	0.00524469	0.225247	
129.075333	0.770329	0.23781	
129.076000	1.03485	0.222015	
129.076667	0.319987	0.186278	
129.077333	0.351089	0.147034	
129.078000	0.438297	0.101601	
129.078667	0.377404	0.0504344	
129.079333	0.453452	-0.00710472	
129.080000	0.175362	-0.067754	
129.080667	-0.198749	-0.123189	
129.081333	0.0710167	-0.168318	
129.082000	-0.221283	-0.209909	
129.082667	-0.292117	-0.240005	
129.083333	-0.676046	-0.258118	
129.084000	-1.03009	-0.252873	
129.084667	-0.345204	-0.225156	
129.085333	-0.397986	-0.193657	
129.086000	-0.230492	-0.153102	
129.086667	0.0412867	-0.112669	
129.087333	0.396218	-0.0765358	
129.088000	0.275651	-0.0526298	
129.088667	-0.00811097	-0.0322914	
129.089333	-0.153803	-0.0108553	
129.090000	-0.530994	0.0171062	
129.090667	-0.26693	0.0547338	
129.091333	-0.327793	0.0929407	
129.092000	-0.427899	0.137094	
129.092667	-0.0464399	0.180972	
129.093333	-0.0803474	0.219789	
129.094000	0.463606	0.25208	
129.094667	0.775726	0.263607	
129.095333	0.671137	0.254703	
129.096000	0.708673	0.22915	
129.096667	0.145205	0.189236	
129.097333	0.256654	0.150846	
129.098000	0.485103	0.106601	
129.098667	0.281231	0.0546118	
129.099333	-0.0270772	0.00152462	
129.100000	-0.244549	-0.0454641	
129.100667	0.152706	-0.0831832	
129.101333	0.0276261	-0.123281	
129.102000	-0.226162	-0.157615	
129.102667	-0.266198	-0.182405	
129.103333	-0.255252	-0.196706	
129.104000	-0.418447	-0.203537	
129.104667	-0.284738	-0.197926	
129.105333	-0.256563	-0.185302	
129.106000	-0.483914	-0.163866	
129.106667	0.0427198	-0.133221	
129.107333	-0.115597	-0.107211	
129.108000	-0.131178	-0.0787313	
129.108667	0.0792192	-0.0490012	
129.109333	-0.0694311	-0.0217716	
129.110000	-0.584051	0.00777555	
129.110667	-0.189022	0.0493671	
129.111333	-0.305808	0.0898915	
129.112000	-0.0674186	0.132367	
129.112667	0.205884	0.167434	
129.113333	0.341545	0.191949	
129.114000	0.707819	0.20375	
129.114667	0.457233	0.195791	
129.115333	0.597711	0.177344	
129.116000	0.410732	0.146973	
129.116667	0.397194	0.110291	
129.117333	0.221771	0.0669612	
129.118000	0.0745538	0.0230522	
129.118667	-0.0291812	-0.0195151	
129.119333	-0.428357	-0.0542154	
129.120000	-0.0508003	-0.0769017	
129.120667	0.0214971	-0.0992831	
129.121333	-0.188473	-0.11767	
129.122000	-0.0176551	-0.130812	
129.122667	-0.0593686	-0.142796	
129.123333	0.122915	-0.150327	
129.124000	0.00725718	-0.158835	
129.124667	-0.24336	-0.161884	
129.125333	-0.0382069	-0.158133	
129.126000	-0.296935	-0.151364	
129.126667	-0.311022	-0.135295	
129.127333	-0.271535	-0.112578	
129.128000	-0.240554	-0.0838235	
129.128667	-0.661776	-0.0491842	
129.129333	-0.446286	-0.00216496	
129.130000	-0.17896	0.048056	
129.130667	-0.091721	0.0969352	
129.131333	-0.167921	0.141942	
129.132000	-0.016161	0.185516	
129.132667	0.316023	0.220765	
129.133333	0.355541	0.242048	
129.134000	0.626801	0.250037	
129.134667	0.47315	0.241012	
129.135333	0.366091	0.219972	
129.136000	0.169964	0.191431	
129.136667	0.0524469	0.162158	
129.137333	0.26693	0.132825	
129.138000	0.581642	0.0931542	
129.138667	0.323555	0.0425369	
129.139333	-0.0745233	-0.00853786	
129.140000	0.171123	-0.0516541	
129.140667	0.10407	-0.097789	
129.141333	0.0851347	-0.140844	
129.142000	0.148955	-0.18085	
129.142667	-0.221131	-0.219179	
129.143333	-0.219027	-0.243299	
129.144000	-0.309284	-0.26013	
129.144667	-0.806401	-0.261716	
129.145333	-1.21201	-0.240188	
129.146000	-0.808383	-0.189022	
129.146667	-0.0889462	-0.129654	
129.147333	0.047873	-0.0764749	
129.148000	0.0944958	-0.0283884	
129.148667	-0.214239	0.0152157	
129.149333	-0.139533	0.0625398	
129.150000	-0.17652	0.108339	
129.150667	0.408537	0.150663	
129.151333	0.405	0.17771	
129.152000	0.406646	0.192559	
129.152667	0.558742	0.193749	
129.153333	0.334349	0.183747	
129.154000	0.25141	0.165147	
129.154667	0.228327	0.142948	
129.155333	0.0704374	0.115292	
129.156000	-0.188351	0.0900744	
129.156667	-0.0177466	0.0706508	
129.157333	0.169477	0.0486658	
129.158000	0.124134	0.022046	
129.158667	-0.450891	-0.00262234	
129.159333	0.257782	-0.0166793	
129.160000	0.442231	-0.0386338	
129.160667	0.771243	-0.0704374	
129.161333	0.148498	-0.115719	
129.162000	-0.0605578	-0.153986	
129.162667	0.0901049	-0.184357	
129.163333	0.195731	-0.213538	
129.164000	0.0309498	-0.243085	
129.164667	-0.782038	-0.261655	
129.165333	-0.972493	-0.254215	
129.166000	-0.889493	-0.221893	
129.166667	0.00689127	-0.175087	
129.167333	-0.187955	-0.135142	
129.168000	-0.469369	-0.0908368	
129.168667	-0.426192	-0.0370177	
129.169333	-0.235675	0.0215276	
129.170000	-0.199725	0.0785483	
129.170667	-0.0230217	0.135203	
129.171333	0.133252	0.184265	
129.172000	0.247415	0.224546	
129.172667	0.525627	0.250403	
129.173333	0.82613	0.258911	
129.174000	0.848786	0.244854	
129.174667	-0.140295	0.213782	
129.175333	-0.13685	0.19259	
129.176000	-0.32944	0.174813	
129.176667	0.000823294	0.163226	
129.177333	0.522944	0.145357	
129.178000	0.635857	0.110321	
129.178667	0.272846	0.064095	
129.179333	0.0911417	0.0176551	
129.180000	0.636742	-0.0301874	
129.180667	0.0453422	-0.0867203	
129.181333	-0.120292	-0.135356	
129.182000	-0.103034	-0.177039	
129.182667	-0.183076	-0.207927	
129.183333	-0.410671	-0.231772	
129.184000	-0.811829	-0.238877	
129.184667	-0.397773	-0.225369	
129.185333	-0.719864	-0.202896	
129.186000	-0.514681	-0.163409	
129.186667	-0.160664	-0.119042	
129.187333	-0.281231	-0.073761	
129.188000	-0.286567	-0.0252477	
129.188667	0.00493976	0.0256746	
129.189333	0.499526	0.0683639	
129.190000	0.588625	0.093764	
129.190667	0.404237	0.104589	
129.191333	0.053758	0.108126	
129.192000	0.0706813	0.111755	
129.192667	-0.275956	0.114773	
129.193333	-0.0729987	0.123281	
129.194000	0.101204	0.12944	
129.194667	-0.0522944	0.13008	
129.195333	-0.169751	0.131971	
129.196000	-0.0505259	0.134014	
129.196667	0.123738	0.134014	
129.197333	0.628783	0.126543	
129.198000	0.865556	0.101082	
129.198667	0.276596	0.0585149	
129.199333	0.59079	0.013996	
129.200000	0.792954	-0.0411037	
129.200667	0.375148	-0.107882	
129.201333	-0.264704	-0.170452	
129.202000	-0.218112	-0.21674	
129.202667	-0.503033	-0.251989	
129.203333	-0.962248	-0.267174	
129.204000	-0.634729	-0.257417	
129.204667	-0.400273	-0.233998	
129.205333	-0.787892	-0.201158	
129.206000	-0.601767	-0.151486	
129.206667	-0.228845	-0.0946178	
129.207333	-0.282237	-0.0368958	
129.208000	0.146699	0.0196371	
129.208667	0.484615	0.0668698	
129.209333	0.612531	0.09785	
129.210000	0.353437	0.112273	
129.210667	0.367006	0.118585	
129.211333	0.0863239	0.117701	
129.212000	-0.0641864	0.117792	
129.212667	-0.283244	0.117335	
129.213333	-0.260801	0.126177	
129.214000	-0.108949	0.135295	
129.214667	-0.385972	0.144229	
129.215333	-0.29852	0.159719	
129.216000	0.242414	0.173624	
129.216667	0.334715	0.176886	
129.217333	0.787923	0.166214	
129.218000	0.381124	0.136758	
129.218667	0.208934	0.101845	
129.219333	0.473485	0.0655891	
129.220000	0.651896	0.0187223	
129.220667	0.762584	-0.0407378	
129.221333	0.146241	-0.108431	
129.222000	-0.197713	-0.167952	
129.222667	-0.221192	-0.214331	
129.223333	-0.541605	-0.249428	
129.224000	-0.610274	-0.26443	
129.224667	-0.942854	-0.261503	
129.225333	-1.19646	-0.233175	
129.226000	-0.726969	-0.180484	
129.226667	-0.417928	-0.118646	
129.227333	-0.0132947	-0.0558315	
129.228000	0.0552522	0.00164659	
129.228667	0.621282	0.0504954	
129.229333	0.613567	0.0781519	
129.230000	0.332885	0.0916601	
129.230667	0.185119	0.100045	
129.231333	-0.0626008	0.104284	
129.232000	0.108705	0.111572	
129.232667	-0.310839	0.115566	
129.233333	-0.250769	0.125598	
129.234000	-0.0574476	0.13813	
129.234667	-0.279615	0.147156	
129.235333	0.122152	0.161152	
129.236000	0.621831	0.163409	
129.236667	0.554717	0.147187	
129.237333	0.475102	0.119256	
129.238000	0.542703	0.0817805	
129.238667	0.207348	0.0364689	
129.239333	0.397498	-0.00850737	
129.240000	0.384295	-0.0590637	
129.240667	-0.144595	-0.111846	
129.241333	0.14551	-0.153072	
129.242000	-0.32139	-0.192468	
129.242667	-0.216496	-0.21802	
129.243333	-0.389967	-0.23409	
129.244000	-0.332672	-0.23842	
129.244667	-0.116603	-0.232016	
129.245333	-0.341423	-0.221893	
129.246000	-0.340295	-0.202347	
129.246667	-0.230217	-0.173624	
129.247333	-0.154169	-0.140326	
129.248000	-0.392101	-0.104772	
129.248667	-0.500959	-0.0606188	
129.249333	-0.284097	-0.00701324	
129.250000	-0.214026	0.0466228	
129.250667	-0.299252	0.101235	
129.251333	0.0930932	0.152248	
129.252000	-0.153803	0.196462	
129.252667	0.432809	0.239091	
129.253333	0.724712	0.259795	
129.254000	0.539593	0.260344	
129.254667	0.630277	0.248116	
129.255333	0.537032	0.218996	
129.256000	0.225918	0.182893	
129.256667	0.634577	0.140997	
129.257333	-0.0944044	0.0882144	
129.258000	0.0957765	0.0445798	
129.258667	0.0809267	-0.000670832	
129.259333	-0.37341	-0.0420185	
129.260000	-0.37716	-0.0712607	
129.260667	-0.393199	-0.0893426	
129.261333	0.121207	-0.0995881	
129.262000	-0.204421	-0.111785	
129.262667	0.358102	-0.119683	
129.263333	0.0936421	-0.136484	
129.264000	0.0292117	-0.148711	
129.264667	0.0525383	-0.159201	
129.265333	-0.127123	-0.166488	
129.266000	0.0149108	-0.168684	
129.266667	-0.376886	-0.165817	
129.267333	-0.657019	-0.151059	
129.268000	-0.953313	-0.120018	
129.268667	-0.334135	-0.0696751	
129.269333	-0.441834	-0.0183869	
129.270000	-0.397773	0.0382984	
129.270667	-0.51465	0.097972	
129.271333	-0.106937	0.163134	
129.272000	0.0644609	0.218874	
129.272667	0.0285409	0.265406	
129.273333	0.617287	0.302362	
129.274000	0.952246	0.316419	
129.274667	1.17542	0.302332	
129.275333	0.649762	0.26071	
129.276000	0.417959	0.211343	
129.276667	0.738952	0.154291	
129.277333	0.0442749	0.0860495	
129.278000	0.152401	0.0237231	
129.278667	-0.404329	-0.0352797	
129.279333	0.0857445	-0.0804389	
129.280000	-0.224881	-0.124988	
129.280667	-0.606463	-0.158438	
129.281333	-0.376306	-0.17405	
129.282000	-0.197225	-0.179844	
129.282667	-0.0436041	-0.18271	
129.283333	-0.236438	-0.181887	
129.284000	0.705593	-0.177039	
129.284667	0.0366518	-0.187833	
129.285333	-0.46943	-0.189449	
129.286000	0.075743	-0.178289	
129.286667	0.0937335	-0.169751	
129.287333	-0.384966	-0.159475	
129.288000	-0.692482	-0.134471	
129.288667	-0.0923309	-0.0958375	
129.289333	-0.439883	-0.0586673	
129.290000	-0.356578	-0.0126238	
129.290667	-0.283396	0.0371397	
129.291333	0.0653147	0.0868118	
129.292000	0.132459	0.127733	
129.292667	-0.0382069	0.162677	
129.293333	0.4075	0.192559	
129.294000	0.449854	0.208324	
129.294667	0.520017	0.20997	
129.295333	0.63976	0.197316	
129.296000	1.01985	0.168653	
129.296667	0.763498	0.118219	
129.297333	0.352766	0.0577221	
129.298000	-0.284067	-0.000762309	
129.298667	-0.397133	-0.0446103	
129.299333	-0.603779	-0.0744928	
129.300000	-0.306601	-0.0889767	
129.300667	-0.224576	-0.0983989	
129.301333	-0.162219	-0.102363	
129.302000	0.107973	-0.104284	
129.302667	-0.0553741	-0.108217	
129.303333	0.268241	-0.109468	
129.304000	0.226375	-0.117182	
129.304667	0.297575	-0.125446	
129.305333	-0.208751	-0.137643	
129.306000	-0.414056	-0.137917	
129.306667	-0.3041	-0.125659	
129.307333	-0.317456	-0.107516	
129.308000	-0.423295	-0.0837015	
129.308667	-1.00143	-0.0476291	
129.309333	-0.46946	0.0083854	
129.310000	-0.476748	0.0669612	
129.310667	-0.123647	0.128495	
129.311333	-0.00695226	0.183046	
129.312000	0.185211	0.229882	
129.312667	0.344381	0.263424	
129.313333	0.804419	0.282481	
129.314000	0.402316	0.277511	
129.314667	-0.215032	0.26754	
129.315333	0.032139	0.260832	
129.316000	0.300777	0.249001	
129.316667	0.684676	0.223753	
129.317333	0.313065	0.183198	
129.318000	0.566426	0.138069	
129.318667	0.390943	0.0807133	
129.319333	0.321085	0.0202774	
129.320000	0.410397	-0.0436651	
129.320667	0.19073	-0.110718	
129.321333	-0.29724	-0.172343	
129.322000	-0.307241	-0.218386	
129.322667	-0.36975	-0.251562	
129.323333	-0.40747	-0.27123	
129.324000	-0.796613	-0.276017	
129.324667	-0.414605	-0.260588	
129.325333	-0.0713826	-0.239761	
129.326000	-0.271474	-0.216374	
129.326667	-0.588594	-0.183351	
129.327333	-0.0827258	-0.138679	
129.328000	0.0424759	-0.0977585	
129.328667	-0.208903	-0.0579965	
129.329333	0.173837	-0.0164354	
129.330000	-0.0690652	0.0187223	
129.330667	-0.138862	0.05388	
129.331333	-0.175849	0.0915991	
129.332000	0.226528	0.126818	
129.332667	0.247568	0.151395	
129.333333	0.662477	0.165513	
129.334000	0.422197	0.161823	
129.334667	-0.330446	0.152279	
129.335333	0.342551	0.15173	
129.336000	0.782587	0.136331	
129.336667	0.0771457	0.10404	
129.337333	0.214331	0.0751027	
129.338000	0.582831	0.0403109	
129.338667	0.352126	-0.00649487	
129.339333	0.207927	-0.0545204	
129.340000	-0.0798595	-0.100198	
129.340667	-0.430095	-0.136392	
129.341333	0.0316206	-0.157981	
129.342000	-0.21058	-0.180423	
129.342667	-0.417227	-0.190608	
129.343333	-0.0227473	-0.191187	
129.344000	-0.233633	-0.189815	
129.344667	-0.164933	-0.181735	
129.345333	-0.521907	-0.165543	
129.346000	0.0110992	-0.136758	
129.346667	-0.153621	-0.113035	
129.347333	-0.470467	-0.0829087	
129.348000	-0.356791	-0.0439395	
129.348667	-0.541605	0.00216496	
129.349333	-0.079768	0.0557096	
129.350000	-0.33874	0.104619	
129.350667	-0.0655281	0.154871	
129.351333	0.140448	0.198841	
129.352000	0.420307	0.231376	
129.352667	0.109894	0.250129	
129.353333	0.24894	0.262722	
129.354000	0.0603444	0.265223	
129.354667	0.329165	0.263728	
129.355333	0.49852	0.250007	
129.356000	0.00475681	0.224759	
129.356667	0.599175	0.197408	
129.357333	0.50227	0.154962	
129.358000	0.691018	0.103003	
129.358667	0.551637	0.0383289	
129.359333	-0.327519	-0.0316206	
129.360000	-0.501538	-0.0810487	
129.360667	-0.126299	-0.117914	
129.361333	-0.0573561	-0.150815	
129.362000	0.184997	-0.18024	
129.362667	-0.490958	-0.207409	
129.363333	-0.313644	-0.217685	
129.364000	-0.279646	-0.219057	
129.364667	-0.0815671	-0.212989	
129.365333	-0.251166	-0.204055	
129.366000	-0.295136	-0.186278	
129.366667	-0.298856	-0.162067	
129.367333	-0.397133	-0.128647	
129.368000	-0.071718	-0.0905928	
129.368667	-0.720321	-0.0512882	
129.369333	-0.552064	0.00497026	
129.370000	-0.298551	0.0659855	
129.370667	0.0764749	0.125872	
129.371333	0.217197	0.173227	
129.372000	0.365603	0.210519	
129.372667	0.844395	0.231711	
129.373333	0.56356	0.229211	
129.374000	0.717302	0.215185	
129.374667	0.531238	0.18454	
129.375333	0.273699	0.144961	
129.376000	0.191949	0.103705	
129.376667	-0.0951972	0.0625094	
129.377333	-0.0874826	0.0265589	
129.378000	0.223357	-0.00811097	
129.378667	0.215612	-0.0441225	
129.379333	-0.0843114	-0.081872	
129.380000	-0.268851	-0.114011	
129.380667	-0.109163	-0.134654	
129.381333	-0.131788	-0.1517	
129.382000	-0.285835	-0.162921	
129.382667	-0.167617	-0.163866	
129.383333	-0.018021	-0.161488	
129.384000	0.199176	-0.158011	
129.384667	0.614055	-0.158987	
129.385333	0.070041	-0.172678	
129.386000	-0.641011	-0.176978	
129.386667	-0.402469	-0.15978	
129.387333	-0.196798	-0.136087	
129.388000	-0.358011	-0.109773	
129.388667	-0.441225	-0.0732732	
129.389333	0.053758	-0.0323219	
129.390000	-0.261929	0.00402499	
129.390667	-0.308827	0.0449762	
129.391333	-0.145052	0.0881229	
129.392000	-0.0179905	0.129501	
129.392667	-0.216191	0.167556	
129.393333	0.113188	0.204482	
129.394000	0.213691	0.22976	
129.394667	-0.191675	0.247933	
129.395333	0.780788	0.264277	
129.396000	0.752979	0.253697	
129.396667	0.400334	0.227199	
129.397333	0.755601	0.191309	
129.398000	0.261625	0.139808	
129.398667	0.0745233	0.0886108	
129.399333	0.0686078	0.039884	
129.400000	-0.137673	-0.00634241	
129.400667	-0.0948008	-0.046013	
129.401333	-0.116145	-0.0796766	
129.402000	0.0484219	-0.110382	
129.402667	0.00524469	-0.140021	
129.403333	0.0360115	-0.16536	
129.404000	-0.135661	-0.187498	
129.404667	-0.389967	-0.200548	
129.405333	-0.263058	-0.201981	
129.406000	-0.583014	-0.195151	
129.406667	-0.739836	-0.172068	
129.407333	-0.780849	-0.131727	
129.408000	-0.641011	-0.0764139	
129.408667	-0.246836	-0.0143924	
129.409333	-0.0254306	0.045891	
129.410000	0.342856	0.0978195	
129.410667	0.331422	0.134624	
129.411333	0.344991	0.161244	
129.412000	0.183991	0.177435	
129.412667	0.378044	0.188016	
129.413333	0.774537	0.185058	
129.414000	0.30035	0.16225	
129.414667	0.215916	0.1381	
129.415333	0.0965998	0.110352	
129.416000	-0.0696141	0.0838235	
129.416667	0.0878485	0.0597345	
129.417333	0.0340905	0.0322304	
129.418000	0.00942214	0.00667783	
129.418667	-0.236407	-0.0168013	
129.419333	0.0964779	-0.034121	
129.420000	0.051898	-0.0526603	
129.420667	0.543191	-0.0726633	
129.421333	0.509527	-0.104528	
129.422000	0.412501	-0.142186	
129.422667	0.478456	-0.184052	
129.423333	0.0641559	-0.227016	
129.424000	-0.456898	-0.261228	
129.424667	-0.735415	-0.274736	
129.425333	-0.0976366	-0.269126	
129.426000	-0.662325	-0.261015	
129.426667	-0.372708	-0.232718	
129.427333	0.0291812	-0.198963	
129.428000	-0.84906	-0.164476	
129.428667	-0.707118	-0.108614	
129.429333	-0.546149	-0.0425369	
129.430000	-0.346363	0.030035	
129.430667	-0.0114346	0.101418	
129.431333	0.165391	0.164415	
129.432000	0.47376	0.215703	
129.432667	0.465009	0.246836	
129.433333	0.162768	0.265649	
129.434000	0.809389	0.276261	
129.434667	0.309467	0.265436	
129.435333	0.68306	0.247293	
129.436000	0.533525	0.209696	
129.436667	0.126909	0.167098	
129.437333	0.513705	0.122274	
129.438000	-0.694586	0.0704374	
129.438667	-0.186949	0.0417136	
129.439333	-0.236316	0.0137521	
129.440000	-0.423021	-0.00631192	
129.440667	0.515077	-0.0203384	
129.441333	0.323494	-0.0489707	
129.442000	0.386613	-0.0803779	
129.442667	0.519559	-0.119164	
129.443333	-0.0447323	-0.162799	
129.444000	-0.470985	-0.194267	
129.444667	-0.547521	-0.208446	
129.445333	-0.473638	-0.208324	
129.446000	-0.654305	-0.19506	
129.446667	-0.95557	-0.164628	
129.447333	-0.733311	-0.114133	
129.448000	-0.324134	-0.0549168	
129.448667	-0.322884	0.00521419	
129.449333	-0.133404	0.0662904	
129.450000	0.623996	0.121238	
129.450667	0.564536	0.153285	
129.451333	0.336483	0.170239	
129.452000	0.296965	0.177892	
129.452667	0.049794	0.180515	
129.453333	0.488335	0.180301	
129.454000	-0.00500075	0.165787	
129.454667	0.350083	0.151821	
129.455333	-0.101204	0.129867	
129.456000	0.0662599	0.111998	
129.456667	0.712088	0.0890987	
129.457333	-0.0530567	0.0503734	
129.458000	0.120658	0.0184784	
129.458667	0.0387558	-0.0136911	
129.459333	-0.0256136	-0.0441529	
129.460000	0.022168	-0.0707728	
129.460667	-0.0511967	-0.0963254	
129.461333	0.186034	-0.118432	
129.462000	-0.0400365	-0.141485	
129.462667	-0.0439395	-0.158774	
129.463333	-0.157036	-0.17277	
129.464000	-0.483975	-0.177831	
129.464667	-0.132489	-0.168775	
129.465333	0.041988	-0.157828	
129.466000	0.377587	-0.148742	
129.466667	-0.218935	-0.14618	
129.467333	-0.908886	-0.130812	
129.468000	-0.636437	-0.091904	
129.468667	-0.22726	-0.0437565	
129.469333	-0.345143	0.00231742	
129.470000	-0.25266	0.0528128	
129.470667	0.000121969	0.102393	
129.471333	0.0398535	0.145479	
129.472000	0.287634	0.181704	
129.472667	0.178045	0.206647	
129.473333	0.625277	0.221253	
129.474000	0.759046	0.217228	
129.474667	0.66202	0.194267	
129.475333	0.10093	0.160359	
129.476000	0.121878	0.128159	
129.476667	0.0196066	0.0945568	
129.477333	-0.00789752	0.0642169	
129.478000	0.00603749	0.0343649	
129.478667	0.0621739	0.00612897	
129.479333	0.370482	-0.0248208	
129.480000	0.393169	-0.0631192	
129.480667	0.0135691	-0.104528	
129.481333	-0.600913	-0.137521	
129.482000	-0.297819	-0.150876	
129.482667	0.280987	-0.15978	
129.483333	0.0592467	-0.173746	
129.484000	-0.0283884	-0.185699	
129.484667	0.0453117	-0.19259	
129.485333	-0.524377	-0.195822	
129.486000	-0.802437	-0.179448	
129.486667	-0.0949227	-0.147614	
129.487333	-0.399145	-0.116572	
129.488000	-0.356364	-0.0760175	
129.488667	0.112456	-0.0317426	
129.489333	0.0921479	0.00445189	
129.490000	0.126147	0.0361639	
129.490667	-0.238877	0.063851	
129.491333	-0.616525	0.0968438	
129.492000	-0.315901	0.141576	
129.492667	0.138771	0.183869	
129.493333	0.152431	0.215459	
129.494000	-0.076048	0.237962	
129.494667	0.36789	0.257782	
129.495333	1.06443	0.260161	
129.496000	1.25793	0.23162	
129.496667	0.254886	0.180972	
129.497333	0.398474	0.130019	
129.498000	0.837625	0.0716266	
129.498667	0.462539	-0.00173806	
129.499333	-0.11212	-0.0741879	
129.500000	-0.650219	-0.132703	
129.500667	-0.750051	-0.168653	
129.501333	-0.516907	-0.184723	
129.502000	-0.286079	-0.190211	
129.502667	-0.586948	-0.187162	
129.503333	-0.153803	-0.170757	
129.504000	0.123647	-0.154596	
129.504667	0.0859275	-0.142704	
