750.00, 0.00, 4095.00, 0.00, 47918.00, 8388607.00
761.00, 0.00, 4095.00, 0.00, 48008.00, 8388607.00
772.00, 0.00, 4095.00, 0.00, 47986.00, 8388607.00
783.00, 0.00, 4095.00, 0.00, 47882.00, 8388607.00
788.00, 0.00, 4095.00, 0.00, 47817.00, 8388607.00
799.00, 0.00, 4095.00, 0.00, 47891.00, 8388607.00
816.00, 0.00, 4095.00, 0.00, 48206.00, 8388607.00
827.00, 0.00, 4095.00, 0.00, 47951.00, 8388607.00
838.00, 0.00, 4095.00, 0.00, 48024.00, 8388607.00
849.00, 0.00, 4095.00, 0.00, 47795.00, 8388607.00
860.00, 0.00, 4095.00, 0.00, 47878.00, 8388607.00
871.00, 0.00, 4095.00, 0.00, 47710.00, 8388607.00
882.00, 0.00, 4095.00, 0.00, 47807.00, 8388607.00
892.00, 0.00, 4095.00, 0.00, 47959.00, 8388607.00
903.00, 0.00, 4095.00, 0.00, 47730.00, 8388607.00
914.00, 0.00, 4095.00, 0.00, 47990.00, 8388607.00
925.00, 0.00, 4095.00, 0.00, 47705.00, 8388607.00
936.00, 0.00, 4095.00, 0.00, 47946.00, 8388607.00
941.00, 0.00, 4095.00, 0.00, 47998.00, 8388607.00
952.00, 0.00, 4095.00, 0.00, 47930.00, 8388607.00
969.00, 0.00, 4095.00, 0.00, 48179.00, 8388607.00
980.00, 0.00, 4095.00, 0.00, 48937.00, 8388607.00
991.00, 0.00, 4095.00, 0.00, 48914.00, 8388607.00
2.00, 0.00, 4095.00, 0.00, 48797.00, 8388607.00
13.00, 0.00, 4095.00, 0.00, 48744.00, 8388607.00
24.00, 0.00, 4095.00, 0.00, 49050.00, 8388607.00
35.00, 0.00, 4095.00, 0.00, 48928.00, 8388607.00
46.00, 0.00, 4095.00, 0.00, 49098.00, 8388607.00
57.00, 0.00, 4095.00, 0.00, 48887.00, 8388607.00
68.00, 0.00, 4095.00, 0.00, 48815.00, 8388607.00
79.00, 0.00, 4095.00, 0.00, 48927.00, 8388607.00
87.00, 0.00, 4095.00, 0.00, 48796.00, 8388607.00
94.00, 0.00, 4095.00, 0.00, 48786.00, 8388607.00
105.00, 0.00, 4095.00, 0.00, 48639.00, 8388607.00
122.00, 0.00, 4095.00, 0.00, 48699.00, 8388607.00
133.00, 0.00, 4095.00, 0.00, 48934.00, 8388607.00
144.00, 0.00, 4095.00, 0.00, 48895.00, 8388607.00
155.00, 0.00, 4095.00, 0.00, 48947.00, 8388607.00
166.00, 0.00, 4095.00, 0.00, 48790.00, 8388607.00
177.00, 0.00, 4095.00, 0.00, 48785.00, 8388607.00
188.00, 0.00, 4095.00, 0.00, 48539.00, 8388607.00
199.00, 0.00, 4095.00, 0.00, 48783.00, 8388607.00
210.00, 0.00, 4095.00, 0.00, 49178.00, 8388607.00
221.00, 0.00, 4095.00, 0.00, 49132.00, 8388607.00
232.00, 0.00, 4095.00, 0.00, 49010.00, 8388607.00
238.00, 0.00, 4095.00, 0.00, 49020.00, 8388607.00
248.00, 0.00, 4095.00, 0.00, 48764.00, 8388607.00
259.00, 0.00, 4095.00, 0.00, 48740.00, 8388607.00
276.00, 0.00, 4095.00, 0.00, 48749.00, 8388607.00
286.00, 0.00, 4095.00, 0.00, 48785.00, 8388607.00
297.00, 0.00, 4095.00, 0.00, 48935.00, 8388607.00
308.00, 0.00, 4095.00, 0.00, 48907.00, 8388607.00
319.00, 0.00, 4095.00, 0.00, 49017.00, 8388607.00
330.00, 0.00, 4095.00, 0.00, 48811.00, 8388607.00
341.00, 0.00, 4095.00, 0.00, 48569.00, 8388607.00
352.00, 0.00, 4095.00, 0.00, 48577.00, 8388607.00
363.00, 0.00, 4095.00, 0.00, 48841.00, 8388607.00
374.00, 0.00, 4095.00, 0.00, 48950.00, 8388607.00
385.00, 0.00, 4095.00, 0.00, 48724.00, 8388607.00
390.00, 0.00, 4095.00, 0.00, 48877.00, 8388607.00
401.00, 0.00, 4095.00, 0.00, 49031.00, 8388607.00
418.00, 0.00, 4095.00, 0.00, 48821.00, 8388607.00
429.00, 0.00, 4095.00, 0.00, 48796.00, 8388607.00
